variable,unique_id,kept,reason_non_numeric_pred,reason_true_is_77_88_99,reason_true_not_in_brace_allowed,reason_pred_not_in_brace_allowed,reason_participant_excluded_due_to_any_special
stfdem,ES_65413,True,False,False,False,False,False
stfdem,ES_81480,True,False,False,False,False,False
stfdem,ES_59904,True,False,False,False,False,False
stfdem,ES_72968,True,False,False,False,False,False
stfdem,ES_52127,True,False,False,False,False,False
stfdem,ES_77654,True,False,False,False,False,False
stfdem,ES_84721,True,False,False,False,False,False
stfdem,ES_72722,True,False,False,False,False,False
stfdem,ES_62647,True,False,False,False,False,False
stfdem,ES_70509,True,False,False,False,False,False
stfdem,ES_81490,True,False,False,False,False,False
stfdem,ES_58103,True,False,False,False,False,False
stfdem,ES_55583,True,False,False,False,False,False
stfdem,ES_72559,True,False,False,False,False,False
stfdem,ES_75514,True,False,False,False,False,False
stfdem,ES_57929,True,False,False,False,False,False
stfdem,ES_54362,True,False,False,False,False,False
stfdem,ES_67542,True,False,False,False,False,False
stfdem,ES_53750,True,False,False,False,False,False
stfdem,ES_74548,True,False,False,False,False,False
stfdem,ES_76099,True,False,False,False,False,False
stfdem,ES_50600,True,False,False,False,False,False
stfdem,ES_65774,True,False,False,False,False,False
stfdem,ES_85134,True,False,False,False,False,False
stfdem,ES_84887,True,False,False,False,False,False
stfdem,ES_52314,True,False,False,False,False,False
stfdem,ES_73679,True,False,False,False,False,False
stfdem,ES_59322,True,False,False,False,False,False
stfdem,ES_61792,True,False,False,False,False,False
stfdem,ES_80423,True,False,False,False,False,False
stfdem,ES_50982,True,False,False,False,False,False
stfdem,ES_58890,True,False,False,False,False,False
stfdem,ES_53632,True,False,False,False,False,False
stfdem,ES_68093,True,False,False,False,False,False
stfdem,ES_54296,True,False,False,False,False,False
stfdem,ES_83638,True,False,False,False,False,False
stfdem,ES_79211,True,False,False,False,False,False
stfdem,ES_61718,True,False,False,False,False,False
stfdem,ES_68918,True,False,False,False,False,False
stfdem,ES_71130,True,False,False,False,False,False
stfdem,ES_85498,True,False,False,False,False,False
stfdem,ES_74782,True,False,False,False,False,False
stfdem,ES_77284,True,False,False,False,False,False
stfdem,ES_64082,True,False,False,False,False,False
stfdem,ES_85638,True,False,False,False,False,False
stfdem,ES_72011,True,False,False,False,False,False
stfdem,ES_51381,True,False,False,False,False,False
stfdem,ES_51176,True,False,False,False,False,False
stfdem,ES_73951,True,False,False,False,False,False
stfdem,ES_55927,True,False,False,False,False,False
stfdem,ES_51304,False,False,True,False,False,False
stfdem,ES_86154,True,False,False,False,False,False
stfdem,ES_79071,True,False,False,False,False,False
stfdem,ES_51279,True,False,False,False,False,False
stfdem,ES_52950,True,False,False,False,False,False
stfdem,ES_60198,True,False,False,False,False,False
stfdem,ES_61825,True,False,False,False,False,False
stfdem,ES_68005,True,False,False,False,False,False
stfdem,ES_55807,True,False,False,False,False,False
stfdem,ES_60006,True,False,False,False,False,False
stfdem,ES_80428,True,False,False,False,False,False
stfdem,ES_58387,True,False,False,False,False,False
stfdem,ES_79804,True,False,False,False,False,False
stfdem,ES_56690,True,False,False,False,False,False
stfdem,ES_69189,True,False,False,False,False,False
stfdem,ES_68704,True,False,False,False,False,False
stfdem,ES_61779,False,False,True,False,False,False
stfdem,ES_61155,True,False,False,False,False,False
stfdem,ES_71401,True,False,False,False,False,False
stfdem,ES_54033,True,False,False,False,False,False
stfdem,ES_51371,True,False,False,False,False,False
stfdem,ES_84545,True,False,False,False,False,False
stfdem,ES_80207,True,False,False,False,False,False
stfdem,ES_85031,True,False,False,False,False,False
stfdem,ES_77608,True,False,False,False,False,False
stfdem,ES_66835,True,False,False,False,False,False
stfdem,ES_80716,True,False,False,False,False,False
stfdem,ES_56336,True,False,False,False,False,False
stfdem,ES_69017,True,False,False,False,False,False
stfdem,ES_54580,True,False,False,False,False,False
stfdem,ES_55460,True,False,False,False,False,False
stfdem,ES_79175,True,False,False,False,False,False
stfdem,ES_54519,True,False,False,False,False,False
stfdem,ES_63394,True,False,False,False,False,False
stfdem,ES_50579,True,False,False,False,False,False
stfdem,ES_82177,True,False,False,False,False,False
stfdem,ES_84812,True,False,False,False,False,False
stfdem,ES_60272,True,False,False,False,False,False
stfdem,ES_71856,True,False,False,False,False,False
stfdem,ES_57570,True,False,False,False,False,False
stfdem,ES_74476,True,False,False,False,False,False
stfdem,ES_70160,True,False,False,False,False,False
stfdem,ES_77865,True,False,False,False,False,False
stfdem,ES_78348,True,False,False,False,False,False
stfdem,ES_51877,True,False,False,False,False,False
stfdem,ES_68803,True,False,False,False,False,False
stfdem,ES_78399,True,False,False,False,False,False
stfdem,ES_78521,True,False,False,False,False,False
stfdem,ES_50847,True,False,False,False,False,False
stfdem,ES_66509,True,False,False,False,False,False
stfdem,ES_77544,True,False,False,False,False,False
stfdem,ES_53088,True,False,False,False,False,False
stfdem,ES_68812,True,False,False,False,False,False
stfdem,ES_73795,True,False,False,False,False,False
stfdem,ES_82427,True,False,False,False,False,False
stfdem,ES_84741,True,False,False,False,False,False
stfdem,ES_67715,True,False,False,False,False,False
stfdem,ES_61034,True,False,False,False,False,False
stfdem,ES_73874,True,False,False,False,False,False
stfdem,ES_84992,True,False,False,False,False,False
stfdem,ES_60386,True,False,False,False,False,False
stfdem,ES_73736,True,False,False,False,False,False
stfdem,ES_61244,True,False,False,False,False,False
stfdem,ES_68583,True,False,False,False,False,False
stfdem,ES_53387,True,False,False,False,False,False
stfdem,ES_60446,True,False,False,False,False,False
stfdem,ES_71359,True,False,False,False,False,False
stfdem,ES_63559,True,False,False,False,False,False
stfdem,ES_61755,True,False,False,False,False,False
stfdem,ES_82724,True,False,False,False,False,False
stfdem,ES_54985,True,False,False,False,False,False
stfdem,ES_74024,True,False,False,False,False,False
stfdem,ES_65890,True,False,False,False,False,False
stfdem,ES_57528,True,False,False,False,False,False
stfdem,ES_66968,True,False,False,False,False,False
stfdem,ES_79076,True,False,False,False,False,False
stfdem,ES_52267,True,False,False,False,False,False
stfdem,ES_85882,True,False,False,False,False,False
stfdem,ES_81840,True,False,False,False,False,False
stfdem,ES_69658,True,False,False,False,False,False
stfdem,ES_66622,True,False,False,False,False,False
stfdem,ES_71908,True,False,False,False,False,False
stfdem,ES_65008,True,False,False,False,False,False
stfdem,ES_73601,True,False,False,False,False,False
stfdem,ES_53584,True,False,False,False,False,False
stfdem,ES_57569,True,False,False,False,False,False
stfdem,ES_56724,True,False,False,False,False,False
stfdem,ES_81255,True,False,False,False,False,False
stfdem,ES_71152,True,False,False,False,False,False
stfdem,ES_54803,True,False,False,False,False,False
stfdem,ES_78152,True,False,False,False,False,False
stfdem,ES_51249,True,False,False,False,False,False
stfdem,ES_77349,True,False,False,False,False,False
stfdem,ES_79850,True,False,False,False,False,False
stfdem,ES_56851,True,False,False,False,False,False
stfdem,ES_74408,True,False,False,False,False,False
stfdem,ES_75028,True,False,False,False,False,False
stfdem,ES_56365,True,False,False,False,False,False
stfdem,HU_76816,True,False,False,False,False,False
stfdem,HU_69281,True,False,False,False,False,False
stfdem,HU_72953,True,False,False,False,False,False
stfdem,HU_71769,True,False,False,False,False,False
stfdem,HU_61276,True,False,False,False,False,False
stfdem,HU_53437,True,False,False,False,False,False
stfdem,HU_56072,True,False,False,False,False,False
stfdem,HU_70694,True,False,False,False,False,False
stfdem,HU_58744,True,False,False,False,False,False
stfdem,HU_80294,False,False,True,False,False,False
stfdem,HU_73675,True,False,False,False,False,False
stfdem,HU_80044,True,False,False,False,False,False
stfdem,HU_74913,True,False,False,False,False,False
stfdem,HU_80060,True,False,False,False,False,False
stfdem,HU_54136,True,False,False,False,False,False
stfdem,HU_54586,True,False,False,False,False,False
stfdem,HU_56444,True,False,False,False,False,False
stfdem,HU_78059,True,False,False,False,False,False
stfdem,HU_82923,True,False,False,False,False,False
stfdem,HU_58386,True,False,False,False,False,False
stfdem,HU_59965,True,False,False,False,False,False
stfdem,HU_86007,True,False,False,False,False,False
stfdem,HU_60619,True,False,False,False,False,False
stfdem,HU_74297,True,False,False,False,False,False
stfdem,HU_82426,True,False,False,False,False,False
stfdem,HU_56936,True,False,False,False,False,False
stfdem,HU_84502,True,False,False,False,False,False
stfdem,HU_76523,True,False,False,False,False,False
stfdem,HU_57930,True,False,False,False,False,False
stfdem,HU_65817,True,False,False,False,False,False
stfdem,HU_62272,False,False,True,False,False,False
stfdem,HU_63268,True,False,False,False,False,False
stfdem,HU_61800,True,False,False,False,False,False
stfdem,HU_52235,True,False,False,False,False,False
stfdem,HU_84576,True,False,False,False,False,False
stfdem,HU_80048,True,False,False,False,False,False
stfdem,HU_77531,True,False,False,False,False,False
stfdem,HU_51415,True,False,False,False,False,False
stfdem,HU_83214,True,False,False,False,False,False
stfdem,HU_60666,True,False,False,False,False,False
stfdem,HU_85177,True,False,False,False,False,False
stfdem,HU_73169,True,False,False,False,False,False
stfdem,HU_51512,True,False,False,False,False,False
stfdem,HU_53911,True,False,False,False,False,False
stfdem,HU_82578,True,False,False,False,False,False
stfdem,HU_55432,True,False,False,False,False,False
stfdem,HU_64439,True,False,False,False,False,False
stfdem,HU_70666,True,False,False,False,False,False
stfdem,HU_77036,True,False,False,False,False,False
stfdem,HU_74390,True,False,False,False,False,False
stfdem,HU_74093,True,False,False,False,False,False
stfdem,HU_59828,True,False,False,False,False,False
stfdem,HU_74500,True,False,False,False,False,False
stfdem,HU_53918,True,False,False,False,False,False
stfdem,HU_55386,True,False,False,False,False,False
stfdem,HU_57655,True,False,False,False,False,False
stfdem,HU_70615,True,False,False,False,False,False
stfdem,HU_68537,True,False,False,False,False,False
stfdem,HU_50714,True,False,False,False,False,False
stfdem,HU_77962,True,False,False,False,False,False
stfdem,HU_82061,True,False,False,False,False,False
stfdem,HU_57373,True,False,False,False,False,False
stfdem,HU_73176,True,False,False,False,False,False
stfdem,HU_83913,True,False,False,False,False,False
stfdem,HU_85440,True,False,False,False,False,False
stfdem,HU_81883,True,False,False,False,False,False
stfdem,HU_60765,True,False,False,False,False,False
stfdem,HU_60436,False,False,True,False,False,False
stfdem,HU_64162,True,False,False,False,False,False
stfdem,HU_55710,True,False,False,False,False,False
stfdem,HU_54308,True,False,False,False,False,False
stfdem,HU_61528,True,False,False,False,False,False
stfdem,HU_58084,True,False,False,False,False,False
stfdem,HU_51170,True,False,False,False,False,False
stfdem,HU_80182,True,False,False,False,False,False
stfdem,HU_52285,True,False,False,False,False,False
stfdem,HU_59417,True,False,False,False,False,False
stfdem,HU_82734,True,False,False,False,False,False
stfdem,HU_73379,True,False,False,False,False,False
stfdem,HU_81742,True,False,False,False,False,False
stfdem,HU_58908,True,False,False,False,False,False
stfdem,HU_68877,True,False,False,False,False,False
stfdem,HU_61252,True,False,False,False,False,False
stfdem,HU_52555,True,False,False,False,False,False
stfdem,HU_58958,True,False,False,False,False,False
stfdem,HU_77602,True,False,False,False,False,False
stfdem,HU_71343,False,False,True,False,False,False
stfdem,HU_59968,True,False,False,False,False,False
stfdem,HU_61241,True,False,False,False,False,False
stfdem,HU_55549,True,False,False,False,False,False
stfdem,HU_77707,True,False,False,False,False,False
stfdem,HU_57787,True,False,False,False,False,False
stfdem,HU_54182,True,False,False,False,False,False
stfdem,HU_80421,True,False,False,False,False,False
stfdem,HU_66049,True,False,False,False,False,False
stfdem,HU_78281,True,False,False,False,False,False
stfdem,HU_66438,True,False,False,False,False,False
stfdem,HU_83300,True,False,False,False,False,False
stfdem,HU_75122,True,False,False,False,False,False
stfdem,HU_81247,True,False,False,False,False,False
stfdem,HU_72155,True,False,False,False,False,False
stfdem,HU_67967,True,False,False,False,False,False
stfdem,HU_67830,True,False,False,False,False,False
stfdem,HU_75811,True,False,False,False,False,False
stfdem,HU_64476,True,False,False,False,False,False
stfdem,HU_55120,True,False,False,False,False,False
stfdem,HU_68761,True,False,False,False,False,False
stfdem,HU_62769,True,False,False,False,False,False
stfdem,HU_81129,True,False,False,False,False,False
stfdem,HU_71456,True,False,False,False,False,False
stfdem,HU_78430,True,False,False,False,False,False
stfdem,HU_60071,True,False,False,False,False,False
stfdem,HU_76414,True,False,False,False,False,False
stfdem,HU_55261,True,False,False,False,False,False
stfdem,HU_81066,True,False,False,False,False,False
stfdem,HU_58169,True,False,False,False,False,False
stfdem,HU_54497,True,False,False,False,False,False
stfdem,HU_75877,True,False,False,False,False,False
stfdem,HU_54266,True,False,False,False,False,False
stfdem,HU_52063,True,False,False,False,False,False
stfdem,HU_53670,True,False,False,False,False,False
stfdem,HU_81371,True,False,False,False,False,False
stfdem,HU_84021,True,False,False,False,False,False
stfdem,HU_52440,True,False,False,False,False,False
stfdem,HU_72337,True,False,False,False,False,False
stfdem,HU_71680,True,False,False,False,False,False
stfdem,HU_76309,True,False,False,False,False,False
stfdem,HU_75745,True,False,False,False,False,False
stfdem,HU_51223,True,False,False,False,False,False
stfdem,HU_81605,True,False,False,False,False,False
stfdem,HU_60917,True,False,False,False,False,False
stfdem,HU_80766,True,False,False,False,False,False
stfdem,HU_76654,True,False,False,False,False,False
stfdem,HU_67113,True,False,False,False,False,False
stfdem,HU_59166,True,False,False,False,False,False
stfdem,HU_62698,True,False,False,False,False,False
stfdem,HU_82750,True,False,False,False,False,False
stfdem,HU_58026,True,False,False,False,False,False
stfdem,HU_55374,True,False,False,False,False,False
stfdem,HU_84378,True,False,False,False,False,False
stfdem,HU_69596,True,False,False,False,False,False
stfdem,HU_82520,True,False,False,False,False,False
stfdem,HU_76131,True,False,False,False,False,False
stfdem,HU_69665,True,False,False,False,False,False
stfdem,HU_79955,True,False,False,False,False,False
stfdem,HU_54422,True,False,False,False,False,False
stfdem,HU_79952,True,False,False,False,False,False
stfdem,HU_84176,True,False,False,False,False,False
stfdem,HU_70318,True,False,False,False,False,False
stfdem,HU_59615,True,False,False,False,False,False
stfdem,HU_54957,True,False,False,False,False,False
stfdem,HU_79147,True,False,False,False,False,False
stfdem,HU_51482,True,False,False,False,False,False
stfdem,HU_83956,True,False,False,False,False,False
stfdem,HU_81563,True,False,False,False,False,False
stfdem,HU_74416,True,False,False,False,False,False
stfdem,HU_60387,True,False,False,False,False,False
stfdem,HU_81731,True,False,False,False,False,False
stfdem,HU_63834,True,False,False,False,False,False
stfdem,HU_84046,True,False,False,False,False,False
stfdem,HU_56380,True,False,False,False,False,False
stfdem,HU_85804,True,False,False,False,False,False
stfdem,HU_77761,True,False,False,False,False,False
stfdem,HU_81562,False,False,True,False,False,False
stfdem,HU_55264,True,False,False,False,False,False
stfdem,HU_86091,True,False,False,False,False,False
stfdem,HU_81510,True,False,False,False,False,False
stfdem,HU_62128,True,False,False,False,False,False
stfdem,HU_54488,True,False,False,False,False,False
stfdem,HU_62758,True,False,False,False,False,False
stfdem,HU_56271,True,False,False,False,False,False
stfdem,HU_60351,True,False,False,False,False,False
stfdem,HU_79213,True,False,False,False,False,False
stfdem,HU_83778,True,False,False,False,False,False
stfdem,HU_85246,True,False,False,False,False,False
stfdem,HU_72181,True,False,False,False,False,False
stfdem,HU_65561,True,False,False,False,False,False
stfdem,HU_86416,True,False,False,False,False,False
stfdem,HU_75498,True,False,False,False,False,False
stfdem,HU_52468,True,False,False,False,False,False
stfdem,HU_62363,True,False,False,False,False,False
stfdem,HU_58858,True,False,False,False,False,False
stfdem,HU_56978,True,False,False,False,False,False
stfdem,HU_69734,True,False,False,False,False,False
stfdem,HU_65782,True,False,False,False,False,False
stfdem,HU_73562,True,False,False,False,False,False
stfdem,HU_79811,True,False,False,False,False,False
stfdem,HU_51360,True,False,False,False,False,False
stfdem,HU_84829,True,False,False,False,False,False
stfdem,HU_55800,True,False,False,False,False,False
stfdem,HU_70237,True,False,False,False,False,False
stfdem,HU_82143,True,False,False,False,False,False
stfdem,HU_57065,True,False,False,False,False,False
stfdem,HU_58912,True,False,False,False,False,False
stfdem,HU_80804,True,False,False,False,False,False
stfdem,HU_75008,True,False,False,False,False,False
stfdem,HU_62568,True,False,False,False,False,False
stfdem,HU_82777,True,False,False,False,False,False
stfdem,HU_59750,True,False,False,False,False,False
stfdem,HU_70243,True,False,False,False,False,False
stfdem,HU_79940,True,False,False,False,False,False
stfdem,HU_83171,True,False,False,False,False,False
stfdem,HU_60132,True,False,False,False,False,False
stfdem,HU_83847,True,False,False,False,False,False
stfdem,HU_83914,True,False,False,False,False,False
stfdem,HU_86322,True,False,False,False,False,False
stfdem,HU_77024,True,False,False,False,False,False
stfdem,HU_64146,True,False,False,False,False,False
stfdem,HU_77189,True,False,False,False,False,False
stfdem,HU_66008,True,False,False,False,False,False
stfdem,HU_69303,True,False,False,False,False,False
stfdem,HU_85078,True,False,False,False,False,False
stfdem,HU_51978,True,False,False,False,False,False
stfdem,HU_84566,True,False,False,False,False,False
stfdem,HU_71125,True,False,False,False,False,False
stfdem,HU_64454,True,False,False,False,False,False
stfdem,HU_64268,True,False,False,False,False,False
stfdem,HU_53491,True,False,False,False,False,False
stfdem,HU_76399,True,False,False,False,False,False
stfdem,HU_66663,True,False,False,False,False,False
stfdem,HU_73136,True,False,False,False,False,False
stfdem,HU_60936,True,False,False,False,False,False
stfdem,HU_72269,True,False,False,False,False,False
stfdem,HU_72705,True,False,False,False,False,False
stfdem,HU_69570,True,False,False,False,False,False
stfdem,HU_67493,True,False,False,False,False,False
stfdem,HU_61556,True,False,False,False,False,False
stfdem,HU_78451,True,False,False,False,False,False
stfdem,HU_53892,True,False,False,False,False,False
stfdem,HU_68807,True,False,False,False,False,False
stfdem,HU_69405,True,False,False,False,False,False
stfdem,HU_65193,True,False,False,False,False,False
stfdem,HU_71155,True,False,False,False,False,False
stfdem,HU_78518,True,False,False,False,False,False
stfdem,HU_62846,True,False,False,False,False,False
stfdem,HU_76210,True,False,False,False,False,False
stfdem,HU_63836,True,False,False,False,False,False
stfdem,HU_72742,True,False,False,False,False,False
stfdem,HU_54045,True,False,False,False,False,False
stfdem,HU_52633,True,False,False,False,False,False
stfdem,HU_69400,True,False,False,False,False,False
stfdem,HU_52035,True,False,False,False,False,False
stfdem,HU_54222,True,False,False,False,False,False
stfdem,HU_71501,True,False,False,False,False,False
stfdem,HU_56533,True,False,False,False,False,False
stfdem,HU_75784,True,False,False,False,False,False
stfdem,HU_67316,True,False,False,False,False,False
stfdem,HU_83850,True,False,False,False,False,False
stfdem,HU_62081,True,False,False,False,False,False
stfdem,HU_68239,True,False,False,False,False,False
stfdem,HU_83961,True,False,False,False,False,False
stfdem,HU_78495,True,False,False,False,False,False
stfdem,HU_86448,True,False,False,False,False,False
stfdem,HU_85229,True,False,False,False,False,False
stfdem,HU_78904,True,False,False,False,False,False
stfdem,HU_73787,True,False,False,False,False,False
stfdem,HU_50346,True,False,False,False,False,False
stfdem,HU_76608,True,False,False,False,False,False
stfdem,HU_67395,True,False,False,False,False,False
stfdem,HU_86068,True,False,False,False,False,False
stfdem,HU_74643,True,False,False,False,False,False
stfdem,HU_81617,True,False,False,False,False,False
stfdem,HU_67186,True,False,False,False,False,False
stfdem,HU_77454,True,False,False,False,False,False
stfdem,HU_78642,True,False,False,False,False,False
stfdem,HU_77735,True,False,False,False,False,False
stfdem,HU_74041,True,False,False,False,False,False
stfdem,HU_65094,True,False,False,False,False,False
stfdem,HU_81713,True,False,False,False,False,False
stfdem,HU_71226,True,False,False,False,False,False
stfdem,HU_60058,True,False,False,False,False,False
stfdem,HU_68047,True,False,False,False,False,False
stfdem,HU_80313,True,False,False,False,False,False
stfdem,HU_74711,True,False,False,False,False,False
stfdem,HU_66765,True,False,False,False,False,False
stfdem,HU_82142,True,False,False,False,False,False
stfdem,HU_67380,True,False,False,False,False,False
stfdem,HU_68608,True,False,False,False,False,False
stfdem,HU_52449,True,False,False,False,False,False
stfdem,HU_60369,True,False,False,False,False,False
stfdem,HU_74434,True,False,False,False,False,False
stfdem,HU_74928,False,False,True,False,False,False
stfdem,HU_65455,True,False,False,False,False,False
stfdem,HU_71796,True,False,False,False,False,False
stfdem,HU_76642,False,False,True,False,False,False
stfdem,HU_52317,True,False,False,False,False,False
stfdem,HU_60741,True,False,False,False,False,False
stfdem,HU_57909,True,False,False,False,False,False
stfdem,HU_55550,True,False,False,False,False,False
stfdem,HU_69358,True,False,False,False,False,False
stfdem,HU_81465,True,False,False,False,False,False
stfdem,HU_57717,True,False,False,False,False,False
stfdem,HU_74801,False,False,True,False,False,False
stfdem,HU_65057,True,False,False,False,False,False
stfdem,HU_70476,True,False,False,False,False,False
stfdem,HU_56637,True,False,False,False,False,False
stfdem,HU_82582,True,False,False,False,False,False
stfdem,HU_83271,True,False,False,False,False,False
stfdem,HU_81867,True,False,False,False,False,False
stfdem,HU_74296,True,False,False,False,False,False
stfdem,NL_70221,True,False,False,False,False,False
stfdem,NL_80351,True,False,False,False,False,False
stfdem,NL_83597,True,False,False,False,False,False
stfdem,NL_72135,True,False,False,False,False,False
stfdem,NL_61097,True,False,False,False,False,False
stfdem,NL_65467,True,False,False,False,False,False
stfdem,NL_56042,True,False,False,False,False,False
stfdem,NL_51888,True,False,False,False,False,False
stfdem,NL_85460,True,False,False,False,False,False
stfdem,NL_58243,True,False,False,False,False,False
stfdem,NL_85431,True,False,False,False,False,False
stfdem,NL_74734,True,False,False,False,False,False
stfdem,NL_60173,True,False,False,False,False,False
stfdem,NL_55263,True,False,False,False,False,False
stfdem,NL_68211,True,False,False,False,False,False
stfdem,NL_55526,False,False,True,False,False,False
stfdem,NL_55624,True,False,False,False,False,False
stfdem,NL_54130,True,False,False,False,False,False
stfdem,NL_81807,True,False,False,False,False,False
stfdem,NL_73103,False,False,True,False,False,False
stfdem,NL_56006,True,False,False,False,False,False
stfdem,NL_50661,True,False,False,False,False,False
stfdem,NL_78017,True,False,False,False,False,False
stfdem,NL_60513,True,False,False,False,False,False
stfdem,NL_58230,True,False,False,False,False,False
stfdem,NL_78526,True,False,False,False,False,False
stfdem,NL_60118,True,False,False,False,False,False
stfdem,NL_78628,True,False,False,False,False,False
stfdem,NL_53612,True,False,False,False,False,False
stfdem,NL_66577,True,False,False,False,False,False
stfdem,NL_62248,True,False,False,False,False,False
stfdem,NL_82561,True,False,False,False,False,False
stfdem,NL_69613,True,False,False,False,False,False
stfdem,NL_65492,True,False,False,False,False,False
stfdem,NL_66175,True,False,False,False,False,False
stfdem,NL_64369,True,False,False,False,False,False
stfdem,NL_71286,True,False,False,False,False,False
stfdem,NL_77516,True,False,False,False,False,False
stfdem,NL_80478,True,False,False,False,False,False
stfdem,NL_83864,True,False,False,False,False,False
stfdem,NL_86245,True,False,False,False,False,False
stfdem,NL_76106,True,False,False,False,False,False
stfdem,NL_81554,True,False,False,False,False,False
stfdem,NL_56755,True,False,False,False,False,False
stfdem,NL_85455,True,False,False,False,False,False
stfdem,NL_64711,True,False,False,False,False,False
stfdem,NL_55852,True,False,False,False,False,False
stfdem,NL_76922,True,False,False,False,False,False
stfdem,NL_62025,True,False,False,False,False,False
stfdem,NL_51760,True,False,False,False,False,False
stfdem,NL_51764,True,False,False,False,False,False
stfdem,NL_81782,True,False,False,False,False,False
stfdem,NL_51150,True,False,False,False,False,False
stfdem,NL_57276,True,False,False,False,False,False
stfdem,NL_71754,True,False,False,False,False,False
stfdem,NL_83013,True,False,False,False,False,False
stfdem,NL_83535,True,False,False,False,False,False
stfdem,NL_85876,True,False,False,False,False,False
stfdem,NL_61437,True,False,False,False,False,False
stfdem,NL_64518,True,False,False,False,False,False
stfdem,NL_80232,True,False,False,False,False,False
stfdem,NL_76931,True,False,False,False,False,False
stfdem,NL_86227,True,False,False,False,False,False
stfdem,NL_66810,True,False,False,False,False,False
stfdem,NL_63128,True,False,False,False,False,False
stfdem,NL_76724,True,False,False,False,False,False
stfdem,NL_84734,True,False,False,False,False,False
stfdem,NL_76408,True,False,False,False,False,False
stfdem,NL_62705,True,False,False,False,False,False
stfdem,NL_81708,True,False,False,False,False,False
stfdem,NL_76604,True,False,False,False,False,False
stfdem,NL_81703,True,False,False,False,False,False
stfdem,NL_52256,True,False,False,False,False,False
stfdem,NL_51621,True,False,False,False,False,False
stfdem,NL_55817,True,False,False,False,False,False
stfdem,NL_70217,True,False,False,False,False,False
stfdem,NL_58648,False,False,True,False,False,False
stfdem,NL_74062,True,False,False,False,False,False
stfdem,NL_85290,True,False,False,False,False,False
stfdem,NL_77760,True,False,False,False,False,False
stfdem,NL_50809,True,False,False,False,False,False
stfdem,NL_81281,True,False,False,False,False,False
stfdem,NL_61521,True,False,False,False,False,False
stfdem,NL_76338,True,False,False,False,False,False
stfdem,NL_78792,True,False,False,False,False,False
stfdem,NL_74389,True,False,False,False,False,False
stfdem,NL_50825,True,False,False,False,False,False
stfdem,NL_54436,True,False,False,False,False,False
stfdem,NL_83646,True,False,False,False,False,False
stfdem,NL_69795,True,False,False,False,False,False
stfdem,NL_80699,True,False,False,False,False,False
stfdem,NL_77507,True,False,False,False,False,False
stfdem,NL_53031,True,False,False,False,False,False
stfdem,NL_58259,True,False,False,False,False,False
stfdem,NL_65541,True,False,False,False,False,False
stfdem,NL_56943,True,False,False,False,False,False
stfdem,NL_66348,True,False,False,False,False,False
stfdem,NL_79478,True,False,False,False,False,False
stfdem,NL_79999,True,False,False,False,False,False
stfdem,NL_75831,True,False,False,False,False,False
stfdem,NL_58583,True,False,False,False,False,False
stfdem,NL_76004,True,False,False,False,False,False
stfdem,NL_69774,True,False,False,False,False,False
stfdem,NL_54021,True,False,False,False,False,False
stfdem,NL_60721,True,False,False,False,False,False
stfdem,NL_78784,True,False,False,False,False,False
stfdem,NL_52581,True,False,False,False,False,False
stfdem,NL_78537,True,False,False,False,False,False
stfdem,NL_61405,True,False,False,False,False,False
stfdem,NL_54503,True,False,False,False,False,False
stfdem,NL_62313,True,False,False,False,False,False
stfdem,NL_50867,True,False,False,False,False,False
stfdem,NL_58829,True,False,False,False,False,False
stfdem,NL_60838,True,False,False,False,False,False
stfdem,NL_82230,True,False,False,False,False,False
stfdem,NL_66227,True,False,False,False,False,False
stfdem,NL_56544,True,False,False,False,False,False
stfdem,NL_62710,True,False,False,False,False,False
stfdem,NL_81651,True,False,False,False,False,False
stfdem,NL_62841,True,False,False,False,False,False
stfdem,NL_73811,True,False,False,False,False,False
stfdem,NL_59131,True,False,False,False,False,False
stfdem,NL_58995,True,False,False,False,False,False
stfdem,NL_61441,True,False,False,False,False,False
stfdem,NL_60826,True,False,False,False,False,False
stfdem,NL_50967,True,False,False,False,False,False
stfdem,NL_54335,True,False,False,False,False,False
stfdem,NL_84484,False,False,True,False,False,False
stfdem,NL_58115,True,False,False,False,False,False
stfdem,NL_67343,True,False,False,False,False,False
stfdem,NL_51395,True,False,False,False,False,False
stfdem,NL_59261,True,False,False,False,False,False
stfdem,NL_71555,True,False,False,False,False,False
stfdem,NL_63345,True,False,False,False,False,False
stfdem,NL_79852,True,False,False,False,False,False
stfdem,NL_79794,True,False,False,False,False,False
stfdem,NL_75359,True,False,False,False,False,False
stfdem,NL_76318,True,False,False,False,False,False
stfdem,NL_56489,True,False,False,False,False,False
stfdem,NL_59057,True,False,False,False,False,False
stfdem,NL_76776,True,False,False,False,False,False
stfdem,NL_70958,True,False,False,False,False,False
stfdem,NL_57981,True,False,False,False,False,False
stfdem,NL_69562,True,False,False,False,False,False
stfdem,NL_75520,True,False,False,False,False,False
stfdem,NL_85807,True,False,False,False,False,False
stfdem,NL_72631,True,False,False,False,False,False
stfdem,NL_67401,True,False,False,False,False,False
stfdem,NL_85671,True,False,False,False,False,False
stfdem,NL_78016,True,False,False,False,False,False
stfdem,NL_75904,True,False,False,False,False,False
stfdem,NL_61224,True,False,False,False,False,False
stfdem,NL_65825,True,False,False,False,False,False
stfdem,NL_56475,True,False,False,False,False,False
stfdem,NL_52784,True,False,False,False,False,False
stfdem,NL_73276,True,False,False,False,False,False
